url,github,name,title,location,hourly_rate,skills,description,skills_extracted_ordinal,JavaScript_exp_ordinal,PHP_exp_ordinal,Python_exp_ordinal,github_username,username,JavaScript_loc,JavaScript_total_issues,JavaScript_high_issues,JavaScript_medium_issues,JavaScript_low_issues,JavaScript_reliability_issues,JavaScript_maintainability_issues,JavaScript_issue_density,Python_loc,Python_total_issues,Python_high_issues,Python_medium_issues,Python_low_issues,Python_reliability_issues,Python_maintainability_issues,Python_issue_density,total_loc,total_issues,PHP_loc,PHP_total_issues,PHP_high_issues,PHP_medium_issues,PHP_low_issues,PHP_reliability_issues,PHP_maintainability_issues,PHP_issue_density
https://www.workana.com/freelancer/d121a947324b4bf0d2f57196102aebbe,https://github.com/imranradzmi89,Dev 142,Software Developer,Malásia,MYR 100.00,"JavaScript (1 a 3 anos), React.js (1 ano), Tutoria & Educação (+10 anos)","""""""Sobre mim   Fullstack developer (MERN stack). Passionate about education, scientific literacy & building compelling web applications.""""""","{'JavaScript': '<3', 'React.js': '<3', 'Tutoria & Educação': '>5'}",<3,No experience,No experience,imranradzmi89,imranradzmi89,9877.0,15.0,0.0,14.0,1.0,10.0,15.0,1.518679761061051,,,,,,,,,9877,15,,,,,,,,
https://www.workana.com/freelancer/431c049ffe4f995be1e0f4ebf4e20ff0,https://github.com/borashek32,Dev 144,Front-end Developer,Turquia,-,"JavaScript (1 a 3 anos), HTML (3 a 5 anos), CSS (3 a 5 anos)","""""""Sobre mim   Hello!  My name is [REDACTED]. I'm a web developer with 3 years of experience. During the past year, I've been working as a backend programmer at an auto parts store (https://github.com/borashek32/lemma-auto) while also pursuing frontend development training.  I've switched my tech stack, and currently, it primarily consists of TypeScript, React, Redux/Redux-toolkit, RTKquery, Thunk, REST API, Unit tests, styled components, and mui.  You can find all the technologies I'm proficient in mentioned in my portfolio: https://borashek32.github.io/portfolio/.  My GitHub profile is https://github.com/borashek32.  I'm really passionate about frontend development and I'm currently focusing on mastering Next.js. In the near future, I plan to delve into React Native.  I have no trouble learning from documentation as I have a B2 level of English proficiency.  I also have experience working in a team with PHP (https://www.labirint.ru/, https://mos.ru, https://qrepublik.id/ru).  Adapting to new conditions comes easily to me. I'm ready to actively participate in technical discussions and decision-making with the team. I take constructive criticism positively.  colapsar""""""","{'JavaScript': '<3', 'HTML': '3-5', 'CSS': '3-5'}",<3,No experience,No experience,borashek32,borashek32,10827.0,686.0,512.0,90.0,84.0,6.0,680.0,63.36011822296111,,,,,,,,,13771,1005,2944.0,319.0,52.0,165.0,102.0,35.0,293.0,108.35597826086956
https://www.workana.com/freelancer/e368fdaab5973e9cf981b1dc38377880,https://github.com/EvyatarHaim1,Dev 149,Front-end Developer,Israel,-,"React.js (3 a 5 anos), JavaScript (3 a 5 anos), React Native (3 a 5 anos)","""""""Sobre mim   Hi, I'm Evyatar,  An experienced Frontend Developer from Tel-Aviv, Israel. I have 5 years of experience in MERN stack including React.js, React-Native, Node.js, Material-UI, Cypress, Chakra-UI, MongoDB, Figma, and many more. My strength is Frontend development and I love UI/UX. Please find my attached CV, LinkedIn & GitHub profiles.  Linkedin - [REDACTED] GitHub - https://github.com/EvyatarHaim1?tab=repositories Portfolio - https://evyatarhaim1.github.io/portfolio.github.io/  Thank you and I'm waiting to work together! Best,    Evyatar  colapsar""""""","{'React.js': '3-5', 'JavaScript': '3-5', 'React Native': '3-5'}",3-5,No experience,No experience,EvyatarHaim1,EvyatarHaim1,2995.0,31.0,1.0,19.0,11.0,9.0,31.0,10.35058430717863,,,,,,,,,2995,31,,,,,,,,
https://www.workana.com/freelancer/81a0e59000ad24974083ba2ecc5f868d,https://github.com/manoj-singh-developer,Dev 150,Software (web+mobile) Dev and Solutions Architect.,India,USD -,"Node.js (1 ano), Python (1 ano), Ionic Framework (1 ano)","""""""Sobre mim   Full Stack Software Developer and Solutions Architect. I've been working as an Independent Contractor for US-based start ups.  - Javascript / NodeJs, Java, Python, Django PHP, Ruby On Rails, React Native, Ionic - Spring Boot, ExpressJs, Dropwizard,  - ReactJS, AngularJS - Android/iOS, React Native - MySQL, MongoDB, PostgreSQL, Redis, Cassandra, ElasticSearch, CockroachDB etc - SocketIO, Lua, Nginx - AWS (S3, EC2, ELB, Auto Scaling, RDS, SES, SQS, Kinesis, Firehose etc) and Azure services  Stackoverflow:  https://stackoverflow.com/users/9156397/manoj-singh?tab=profile  Github:  https://github.com/manoj-singh-developer    I'm looking for long term engagement/association.  You can approach me at any time.  Looking to do good work.  Thank you.  colapsar""""""","{'Node.js': '<3', 'Python': '<3', 'Ionic Framework': '<3'}",No experience,No experience,<3,manoj-singh-developer,manoj-singh-developer,1793.0,108.0,37.0,42.0,29.0,22.0,106.0,60.23424428332404,,,,,,,,,1793,108,,,,,,,,
https://www.workana.com/freelancer/7025c563e78667f30da881a497389692,https://github.com/atiqurrehman123,Dev 153,Desenvolvedor Web,Paquistão,USD 5.00,"HTML5 (1 a 3 anos), CSS3 (1 a 3 anos), JavaScript (1 a 3 anos)","""""""Sobre mim   In little words Software Development is my passion. I worked firstly on C and C++ languages. In these languages complete several projects in University. It was magic for me when my first program print ""Hello World"". After this language, I start Studying more Languages like HTML, CSS, javascript, react, node js.  In these several years my focus on React js, Nodejs languages.  Specialty: Languages:Reactjs,Nodejs,C++,C  colapsar""""""","{'HTML': '<3', 'CSS3': '<3', 'JavaScript': '<3'}",<3,No experience,No experience,atiqurrehman123,atiqurrehman123,4420.0,192.0,3.0,143.0,46.0,141.0,173.0,43.438914027149316,,,,,,,,,4420,192,,,,,,,,
https://www.workana.com/freelancer/e826bb422911f034fe70aa74df102cbe,https://github.com/GaryYongYao,Dev 160,Front-end Web developer,Malásia,MYR 30.00,"JavaScript (3 a 5 anos), React.js (3 a 5 anos), Vue.js (1 a 3 anos)","""""""Sobre mim   I'm a 28 years old Web Developer currently based in Kuala Lumpur. I love everything that has to do with Web design & development. I have 6 years of working experience and also 5 years of experience in react.js & javascript. Apart from my professional work, I also get freelance jobs from time to time, mostly helping clients to digitalize their loads of data into website app which is easier to manage.  colapsar""""""","{'JavaScript': '3-5', 'React.js': '3-5', 'Vue.js': '<3'}",3-5,No experience,No experience,GaryYongYao,GaryYongYao,14468.0,859.0,8.0,570.0,281.0,671.0,734.0,59.37240807298866,,,,,,,,,14468,859,,,,,,,,
https://www.workana.com/freelancer/7b7e233fe13e62c5f60d486ef230959a,https://github.com/adrianhp97,Dev 162,Software Engineer,Indonésia,IDR 200000.00,"JavaScript (1 a 3 anos), PHP (1 a 3 anos), Python (1 a 3 anos)","""""""Sobre mim   I've experienced in Software Engineering for more than 2 years. Proficient in various platforms and programming languages. Equipped with a diverse and promising skill-set in programming. Experienced with new technologies and frameworks especially in web development. Able to effectively self-manage during independent projects, as well as collaborate as part of a productive team.   My excellent knowledge includes: Programming Language Java, C / C+, HTML, CSS, Javascript, PHP, Python, Typescript  Framework / Library Vue JS, React JS, Angular JS, React Native, Laravel, Codeigniter, Django, Flask, Wordpress  Skills Scraping, Machine Learning, Data Engineer, Frontend Engineer, Backend Engineer  Tools / Cloud Microsoft Power BI, Microsoft Flow, Microsoft Teams, Microsoft SQL Server Analysis Services, Docker, Git, Google Cloud Platform, AWS, Azure, Alibaba  Links Github : https://github.com/adrianhp97  I'm very confident for my skill when developing web app using Modern Javascript Framework like Vue and React. I can do the backend part using Node JS, Laravel or Python.  colapsar""""""","{'JavaScript': '<3', 'PHP': '<3', 'Python': '<3'}",<3,<3,<3,adrianhp97,adrianhp97,14194.0,507.0,2.0,13.0,492.0,465.0,505.0,35.71931802169931,372.0,1.0,0.0,1.0,0.0,0.0,1.0,2.688172043010753,14566,508,,,,,,,,
https://www.workana.com/freelancer/98a67f7c6fe6676da4b311865ef57e8e,https://github.com/misujon,Dev 165,"Pro PHP, Codeigniter & WordPress Developer",Bangladesh,USD 15.00,"PHP (1 ano), WordPress (1 ano), Laravel (1 ano)","""""""Sobre mim   I am a Web design & Developer and MySQL expert with creative and technical expertise. I have over 4  years of experience in Designing from multinational to start up companies. Personally I believe that quality and perfection requires focus and continued efforts.  I am proficient in Web : ★PHP ★WordPress ★HTML5 & CSS3 ★Javascript ★MySQL Database Query ★MySQL Database Management ★MySQL Database Error Fixing ★Bootstrap & Foundation Framework ★PSD to responsive HTML5 to WordPress ★Landing page ★Landing Page design ★Dynamic PHP Contact Form ★Website Redesign ★Website Management ★Website Error Fixing  Etc....  I love my job which inspires me to work harder. My goal is Client satisfaction by providing high quality works.  All of my Contacts:[REDACTED] [REDACTED]  [REDACTED]  [REDACTED] [REDACTED]  [REDACTED]  [REDACTED]  https://github.com/misujon  https://www.freelancer.com/u/Misujon3  https://www.fiverr.com/misujon https://www.peopleperhour.com/freelancer/monirul/web-design-development-graphic-d/1377930 https://themeforest.net/user/misujon https://www.behance.net/monirulisl2c92  colapsar""""""","{'PHP': '<3', 'WordPress': '<3', 'Laravel': '<3'}",No experience,<3,No experience,misujon,misujon,411.0,28.0,22.0,6.0,0.0,3.0,25.0,68.1265206812652,,,,,,,,,14299,1077,13888.0,1049.0,267.0,160.0,622.0,45.0,1003.0,75.53283410138249
https://www.workana.com/freelancer/099fce1086a68f82ccab4f869a9b9f81,http://github.com/frosteen,Dev 168,"Python, C#, Desktop App, Android App",Filipinas,PHP -,"C# (1 ano), Python (1 ano), System Programming (1 ano)","""""""Sobre mim   Phone:        +63 947 620 7065 Address:    Intramuros, Manila G-mail:[REDACTED] Github:        github.com/frosteen  I can lead, and able to adapt in different fields. I have experience working with different nationalities. I have engaged myself in stressful situations throughout my experiences. I like to work with different kinds of people so I can learn and grow with them.  Education: Mapùa University Quinary Level GWA: 1.9667 Intramuros, Manila, Philippines Bachelor of Science in Electronics Engineering Advanced Internet Protocol Networking (Specialization)  Cisco Networking Academy at Mapùa University Intramuros, Manila, Philippines Introduction to Packet Tracer Introduction to Networks  Cybersecurity Essentials Introduction to IoT IoT Fundamentals: Connecting Things CCNA R&S: Routing and Switching Essentials CCNA R&S: Scaling Networks  Mobility Fundamentals CCNA R&S: Connecting Networks IoT Fundamentals: Big Data & Analytics CCNA Security Cybersecurity Essentials Network Programmability with Cisco APIC-EM CCNP ROUTE: Implementing IP Routing CCNP SWITCH: Implementing IP Switching CCNP TSHOOT: Maintaining and Troubleshooting IP Networks  PCB DESIGN AND SIMULATIONS: TinaPro, Livewire, NI Multisim, LTspice, and PCB Wizard          MICROCONTROLLER: Raspberry Pi, Arduino Uno, NodeMCU          PROGRAM AND DESIGN SOFTWARES: Adobe Photoshop, Sony Vegas Pro, Cisco Packet Tracer, Arduino IDE, CodeWarrior IDE, CX-Programmer, Dev-C++, Eclipse Java Oxygen, Festo Fluidsim, Logism, MATLAB, OBS Studio, Qt Designer, Scilab, Microsoft Visual Studio, Python IDLE, SQLite Studio, MIT App Inventor, Unity, Xamarin, DB Browser for SQLite, PyQt Designer, Putty, VNC Viewer, AppyBuilder  PROGRAMMING LANGUAGES: JavaScript, PHP, C, C++, C#, Java, Python  SCRIPTING LANGUAGES: SQL, MySQL, LUA, HTML  colapsar""""""","{'C#': '<3', 'Python': '<3', 'System Programming': '<3'}",No experience,No experience,<3,frosteen,frosteen,,,,,,,,,628.0,41.0,15.0,10.0,16.0,1.0,40.0,65.28662420382166,628,41,,,,,,,,
https://www.workana.com/freelancer/024c27679640e483727e6cbf6b8f92b1,http://github.com/resultsystems,Dev 173,Software Developer,Brasil,BRL 250.00,"PHP (+10 anos), JavaScript (5 a 10 anos), Linux (+10 anos), Laravel (5 a 10 anos), SQL (+10 anos), Vue.js (5 a 10 anos), Desenvolvimento Web (+10 anos)","""""""Sobre mim   Meu nome é [REDACTED], sou programador, analista, administrador e fulltime pai.  Como programador domino o suficiente PHP, Laravel, VueJS, Javascript. Tenho conhecimentos avançados em AngularJS, Git, composer, mysql, npm. Conhecimentos intermediários em Asterisk, PostgreSQL amo esta tecnologia, acho fantástica. Conhecimentos básicos em Node, Docker, IONIC, Quasar framework. Desenvolvo obedecendo os bons princípios da programação como o SOLID e TDD. Com php trabalho a mais de 10 anos; Laravel estou desde a versão dev 4.2, quase 4 anos. Com javascript a mais de 3 anos.  Tive uma pequena experiência como coordenador de projetos que me ajudou a pensar diferente. Tenho inglês intermediário.  Criei um sistema para uma empresa multi-nacional no ramo de borrachas - confidencial Foi desenvolvido uma API intitulado pelo meu cliente como “máquina de venda”, o software controla todos os passos da venda de ações.  Tenho desenvolvido projetos para prefeituras e sindicatos nos quais eu não apareço.  Participei através da empresa Winlab localizada na Argentina um software para gerenciamento de contratos de investimentos.  Alguns de meus hobbys são: Curtir minha família, ver minha filha crescer, gravar vídeos para compartilhar um pouco do meu conhecimentos.  Meu objetivo profissional é ser um programador/analista que desenvolve soluções que melhore as vidas das pessoas.  Alguns projetos opensources github.com/resultsystems Algumas dicas em vídeo youtube.com/emtudo  colapsar""""""","{'PHP': '>5', 'JavaScript': '>5', 'Linux': '>5', 'Laravel': '>5', 'SQL': '>5', 'Vue.js': '>5', 'Desenvolvimento Web': '>5'}",>5,>5,No experience,resultsystems,resultsystems,345.0,35.0,35.0,0.0,0.0,0.0,35.0,101.44927536231884,,,,,,,,,1485,103,1140.0,68.0,4.0,34.0,30.0,38.0,39.0,59.64912280701754
https://www.workana.com/freelancer/f008e87cd19947bb3ef4cd1d40a8c34c,https://github.com/javierarico,Dev 174,Desenvolvedor Web,Argentina,USD 17.00,"HTML5 (1 a 3 anos), Adobe Photoshop (1 a 3 anos), Layout (1 a 3 anos), CSS3 (1 a 3 anos), React.js (1 ano), JavaScript (1 a 3 anos), Git (1 a 3 anos)","""""""Sobre mim   Soy una persona perseverante, responsable y con muchas ganas de aprender y mejorar continuamente. Es por eso que aprendí a desarrollar webs con HTML, CSS, JavaScript. Actualmente estoy aprendiendo React.  Mi repositorio en github: https://github.com/javierarico  Espero poder conseguir proyectos que hagan mejorar y crecer mis habilidades. Y a su vez espero lograr satisfacer a los clientes con mis resultados.  colapsar""""""","{'HTML': '<3', 'Adobe Photoshop': '<3', 'Layout': '<3', 'CSS3': '<3', 'React.js': '<3', 'JavaScript': '<3', 'Git': '<3'}",<3,No experience,No experience,javierarico,javierarico,303.0,6.0,2.0,4.0,0.0,0.0,6.0,19.801980198019802,,,,,,,,,303,6,,,,,,,,
https://www.workana.com/freelancer/6fc62e651e82d1ef25970a718923e378,https://github.com/RafaelSNascimento,Dev 179,Live for Code,Brasil,BRL 30.00,"PHP (1 ano), Node.js (1 ano), Ionic Framework (1 ano)","""""""Sobre mim   Formado em Análise em Desenvolvimento de Sistemas, estou disponibilizando hoje 04/09/2017 meus serviços como programador no Workana. Exerço a função de programador atualmente, desenvolvendo um aplicativo Híbrido e aplicando manutenções na plataforma da empresa onde trabalho, onde o back-end utiliza PHP e Node.js.  colapsar""""""","{'PHP': '<3', 'Node.js': '<3', 'Ionic Framework': '<3'}",No experience,<3,No experience,RafaelSNascimento,RafaelSNascimento,124.0,4.0,3.0,1.0,0.0,1.0,3.0,32.25806451612903,,,,,,,,,124,4,,,,,,,,
https://www.workana.com/freelancer/c65600077918e1e4d2b01e3d6e3c3b5d,https://github.com/rafaelsantanna,Dev 181,Full Stack Developer,Brasil,BRL 100.00,"PHP (5 a 10 anos), JavaScript (5 a 10 anos), MySQL (5 a 10 anos), HTML5 (5 a 10 anos), Vue.js (5 a 10 anos), API (5 a 10 anos), Responsive Web Design (5 a 10 anos)","""""""Sobre mim   Olá, sou o Rafael, um desenvolvedor Fullstack com uma jornada desde 2016. Meu foco abrange desenvolvimento de sistemas web, criação de landing pages, apps com React Native, lojas virtuais e personalização de sites WordPress.  Minha atuação é pautada na compreensão das necessidades dos clientes, resultando em entregas de excelência. A base do meu método é comunicação transparente e colaboração próxima. Minhas competências em PHP, Python, JavaScript, React e Node.js permitem a criação de aplicações web eficazes.  Tenho experiência em desenvolvimento de apps móveis via React Native, proporcionando fluidez em várias plataformas. Também destaco a criação de lojas virtuais personalizadas e otimizadas para conversões, usando WooCommerce e Shopify. Posso, ainda, customizar temas e adicionar funcionalidades ao WordPress.  Estou ansioso para colaborar com você, compreender suas metas e impulsionar o crescimento do seu negócio por meio de soluções digitais eficientes. Vamos dialogar sobre como posso contribuir para o sucesso da sua empresa! Não hesite em me contatar.  colapsar""""""","{'PHP': '>5', 'JavaScript': '>5', 'SQL': '>5', 'HTML': '>5', 'Vue.js': '>5', 'API': '>5', 'Responsive Web Design': '>5'}",>5,>5,No experience,rafaelsantanna,rafaelsantanna,2106.0,40.0,0.0,35.0,5.0,35.0,40.0,18.99335232668566,,,,,,,,,7049,40,4943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.workana.com/freelancer/303f4095c236eebb09cc596e0eda2884,https://github.com/DeividAlmeida,Dev 182,Full Stack Developer,Brasil,BRL 40.00,"PHP (3 a 5 anos), Vue.js (3 a 5 anos), Bootstrap (3 a 5 anos), Node.js (3 a 5 anos), Typescript (3 a 5 anos), React.js (3 a 5 anos), Angular 9 (3 a 5 anos)","""""""Sobre mim   Olá sou Deivid Almeida, tenho trabalhado com desenvolvedor fullstack por mais de 2 anos, nesse período tive a oportunidade desenvolver aplicações nas seguintes stacks: ? PHP, Node.js, Express.js, JavaScript, Vue.js, React.js, Electron.js, CSS, Bootrasp, MySql e mongoDB e contando…??  Recentemente tenho desenvolvido um e-commerce reativo em express.js, vue.js e monogDB. Poderá acessar essa aplicação no link a seguir http://ecommercedinamico.herokuapp.com/ ?  colapsar""""""","{'PHP': '3-5', 'Vue.js': '3-5', 'Bootstrap': '3-5', 'Node.js': '3-5', 'Typescript': '3-5', 'React.js': '3-5', 'Angular 9': '3-5'}",No experience,3-5,No experience,DeividAlmeida,DeividAlmeida,1475.0,189.0,109.0,49.0,31.0,6.0,183.0,128.135593220339,,,,,,,,,11726,1228,10251.0,1039.0,186.0,184.0,669.0,57.0,982.0,101.35596527168082
https://www.workana.com/freelancer/459b6091b545271ce4f2a5891ac19353,https://github.com/gfrancodsantos,Dev 184,Desenvolvedor Web,Brasil,BRL 25.00,"HTML (1 a 3 anos), CSS (1 a 3 anos), JavaScript (1 a 3 anos), Bootstrap (1 a 3 anos), PHP (1 a 3 anos)","""""""Sobre mim   Olá, eu sou um desenvolvedor front-end e quero contribuir para seu projeto, me chame para uma conversa ;) Me acompanhe pelo GitHub -> https://github.com/gfrancodsantos  I'm a front-end developer. Currently, I'm focused on developing web pages.  colapsar""""""","{'HTML': '<3', 'CSS': '<3', 'JavaScript': '<3', 'Bootstrap': '<3', 'PHP': '<3'}",<3,<3,No experience,gfrancodsantos,gfrancodsantos,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,84,0,,,,,,,,
https://www.workana.com/freelancer/bf317d9706d399393b18ce47683ae639,https://github.com/Liicano,Dev 188,Desarrollador full stack,Chile,USD 8.00,"JavaScript (1 ano), MySQL (1 ano), Node.js (1 ano), Vue.js (1 a 3 anos), Flutter (1 ano)","""""""Sobre mim   Desarrollador FULL STACK, con experiencia en el manejo de M.E.A.N Stack, y bases de datos relacionales y no relacionales.   HTML5 CSS3 BOOTSTRAP  JAVASCRIPT: VueJs AngularJS NodeJS MongoDB  PHP MYSQL PDO  WORDPRESS  CONOCEDOR DE GIT. GITHUB: { https://github.com/Liicano }.  INGLES/ESPAÑOL  colapsar""""""","{'JavaScript': '<3', 'SQL': '<3', 'Node.js': '<3', 'Vue.js': '<3', 'Flutter': '<3'}",<3,No experience,No experience,Liicano,Liicano,435.0,6.0,0.0,3.0,3.0,0.0,6.0,13.793103448275861,,,,,,,,,435,6,,,,,,,,
https://www.workana.com/freelancer/9c38b540237554a20250151780ff529e,https://github.com/eduardorafd,Dev 189,Analista de Business Intelligence,Brasil,BRL 25.00,"Power BI (1 a 3 anos), SQL (1 ano), Python (1 a 3 anos)","""""""Sobre mim   Motivado por novas experiências que possam agregar positivamente na minha vida, realizo diversos cursos constantemente para ampliar meus conhecimentos, um dele foi o curso de análise de dados pela escola global de tecnologia Ironhack no qual recebi a certificação de analista de dados. Após o curso de dados, busquei me aprofundar em tecnologias como Excel, PowerBI, SQL e Pentaho, as quais pude desenvolver diversos projetos e complementar minha proficiência com a área.  Recentemente, iniciei meus estudos na Universidade Federal do Ceará, onde realizo o curso de Administração, o qual fui aprovado em sexto lugar ao fazer o Exame Nacional do Ensino Médio. Nessa nova etapa da minha vida, pretendo participar ao máximo de novos projetos que possam aumentar minhas experiências na área, bem como me dedicar ao ganho de conhecimento para me tornar um profissional qualificado. Tanto que participo do projeto estudantil Motirõ de Marketing no qual aplicamos desde a criação de conteúdo até produção de serviços envolvidos nessa disciplina importante para o mundo dos negócios.  Também , buscando melhorar meus conhecimentos com a língua inglesa , realizei dois intercâmbios, um de colônia de férias pela instituição Ceran na Bélgica em 2018 e outro no Canadá, em 2020, de 5 meses, o qual eu estava hospedado por uma família nativa e fiz os estudos do terceiro ano do ensino médio na escola Byrne Creek. Em ambos, tive momentos incríveis que serviram de amadurecimento para o meu desenvolvimento pessoal, destacando meu desejo explícito de aproveitar meus recursos para isso.  Github - https://github.com/eduardorafd  -------------------------------------------------------------------------------------------------------------------- Keywords: Análise de Dados | Python (Programming Language) | SQL | Tableau | Data Mining | Data Wrangling | Machine Learning | Estatística Descritiva | Estatística Inferencial | Data Cleaning | Data Pipelines | Business Intelligence | NLP | Data Vizualization | Regex | Selenium | Teste de hipóteses | Web Scraping  colapsar""""""","{'Power BI': '<3', 'SQL': '<3', 'Python': '<3'}",No experience,No experience,<3,eduardorafd,eduardorafd,,,,,,,,,116.0,4.0,2.0,0.0,2.0,0.0,4.0,34.48275862068965,116,4,,,,,,,,
https://www.workana.com/freelancer/4b0a43540f995fdbba5bbc0327f3da15,https://github.com/rgcl,Dev 193,Desarrollo de sistemas web,Chile,CLP 25000.00,"JavaScript (1 ano), Amazon Web Services (AWS) (1 ano), API (1 ano), LAMP (1 ano), Node.js (1 ano), Desenvolvimento Web (1 ano)","""""""Sobre mim   https://github.com/rgcl""""""","{'JavaScript': '<3', 'Amazon Web Services (AWS)': '<3', 'API': '<3', 'LAMP': '<3', 'Node.js': '<3', 'Desenvolvimento Web': '<3'}",<3,No experience,No experience,rgcl,rgcl,2575.0,244.0,184.0,46.0,14.0,10.0,234.0,94.75728155339806,712.0,17.0,1.0,13.0,3.0,1.0,17.0,23.876404494382022,3287,261,,,,,,,,
https://www.workana.com/freelancer/c230507cbd2e8a5a18ac18a1984474da,https://github.com/MatheusOliveira2,Dev 199,Eficiência && Preço Justo,Brasil,BRL -,"PHP (1 ano), JavaScript (1 ano), ASPNET (1 ano)","""""""Sobre mim   Estou cursando o sexto período de Ciência da Computação na Universidade Federal de Lavras e atualmente sou estagiário na Tbit Tecnologia S.A. onde atuo como desenvolvedor C# e ASP.NET.""""""","{'PHP': '<3', 'JavaScript': '<3', 'ASPNET': '<3'}",<3,<3,No experience,MatheusOliveira2,MatheusOliveira2,2793.0,262.0,7.0,211.0,44.0,201.0,236.0,93.80594343000358,,,,,,,,,2793,262,,,,,,,,
https://www.workana.com/freelancer/52fde878255e89b6d5952befab8f479d,https://github.com/allandiego,Dev 200,Software Developer,Brasil,BRL 100.00,"PHP (3 a 5 anos), MySQL (3 a 5 anos), JavaScript (1 a 3 anos), Node.js (1 a 3 anos), React Native (1 a 3 anos), React.js (1 a 3 anos), Electron (1 a 3 anos)","""""""Sobre mim   Olá, me chamo Diego, sou programador e minhas áreas de atuação principais são desenvolvimento de aplicações web (backend, api e frontend) com NodeJS / React / Typescript, aplicações mobile com React Native / Expo, web scrapper com puppeteer, ETL de dados com pentaho, aplicações desktop com electron e bancos de dados como mysql, oracle mongodb.  Minhas áreas secundárias são desenvolvimento de aplicações(sites, landing pages, lojas) web com PHP / wordpress, HTML jquery, CSS e MySQL.  Além disso também posso programar qualquer tipo de aplicação exigida e aprendo rápido as tecnologias necessárias para um projeto, já tive contato com diversas tecnologias diferentes.  Você pode saber mais sobre em: Github: https://github.com/allandiego Playstore: https://play.google.com/store/apps/dev?id=8787001012971328488  colapsar""""""","{'PHP': '3-5', 'SQL': '3-5', 'JavaScript': '<3', 'Node.js': '<3', 'React Native': '<3', 'React.js': '<3', 'Electron': '<3'}",<3,3-5,No experience,allandiego,allandiego,2402.0,247.0,0.0,87.0,160.0,0.0,247.0,102.83097418817653,,,,,,,,,2402,247,,,,,,,,
https://www.workana.com/freelancer/d939dd4eb524ddb59e12755b3e425e8d,https://github.com/MarceloHBoff,Dev 201,Full Stack Developer,Brasil,BRL 30.00,"JavaScript (1 a 3 anos), C# (1 a 3 anos), React Native (1 a 3 anos)","""""""Sobre mim   Sou desenvolver fullstack, com conhecimentos principalmente nas tecnologias que utilizam JavaScript, como Node.js, React JS, VueJS e React Native. Atualmente estou trabalhando com C# e .NET no banckend junto com VueJS no frontend. Comecei minha jornada como técnico em eletrônica na Fundação Liberato e desde la venho trabalhando com programação. Já são alguns anos estudando tecnologias WEB e aprimorando meus conhecimentos, sempre tentando aprender mais e mais sobre o que estou utilizando. Atualmente busco oportunidades na área de desenvolvimento WEB/Mobile. Tenho disponibilidade para morar em outros locais, mas tenho preferência por uma vaga remota. Algumas aplicações desenvolvidas por mim podem ser visualizadas no meu GitHub https://github.com/MarceloHBoff  colapsar""""""","{'JavaScript': '<3', 'C#': '<3', 'React Native': '<3'}",<3,No experience,No experience,MarceloHBoff,MarceloHBoff,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,77,0,,,,,,,,
https://www.workana.com/freelancer/c40e4e8d2ad6e3024d214cbf9e676ecf,https://github.com/Oliveiiraa,Dev 202,"Editor AE, Premiere, Photoshop, Ilustrator...",Brasil,BRL 50.00,"Desenvolvimento Web (5 a 10 anos), PHP (3 a 5 anos), JavaScript (3 a 5 anos), API (5 a 10 anos)","""""""Sobre mim   23 anos. Desenvolvedor há 5 anos, trabalho atualmente em uma plataforma multicanal onde atuo com a criação de integrações em PHP (Laravel) utilizando API REST da plataforma e API’s externas de sistemas que desejam realizar a integração com a plataforma e o frontend realizado em ReactJs ou Blade. Atuo também com a criação de fluxos de chatbots e chatbots inteligentes como envio de 2a via de boletos através de integração com a API do cliente. Experiência em PHP (Laravel) JavaScript (React/Node), HTML/CSS, MySql e Docker.  colapsar""""""","{'Desenvolvimento Web': '>5', 'PHP': '3-5', 'JavaScript': '3-5', 'API': '>5'}",3-5,3-5,No experience,Oliveiiraa,Oliveiiraa,3718.0,188.0,132.0,20.0,36.0,6.0,182.0,50.56481979558903,,,,,,,,,5093,250,1375.0,62.0,9.0,11.0,42.0,35.0,27.0,45.09090909090909
