url;github;name;title;location;hourly_rate;skills;description
https://www.workana.com/freelancer/d121a947324b4bf0d2f57196102aebbe;https://github.com/imranradzmi89;Dev 142;Software Developer;Malásia;MYR 100.00;JavaScript (1 a 3 anos), React.js (1 ano), Tutoria & Educação (+10 anos);"""""""Sobre mim   Fullstack developer (MERN stack). Passionate about education, scientific literacy & building compelling web applications."""""""
https://www.workana.com/freelancer/3a326ac27c8e91e0dc42fc24a4450467;https://github.com/bestit4u;Dev 143;I am full stack develeper.;Hong Kong;HKD -;iOS (1 ano), JavaScript (1 ano), PHP (1 ano);"""""""Sobre mim   To begin with look my profiles please. I am developing mobile applications in the sphere of Information Technique  for 19 years .  Also i am having many expert teams. My center skill is Android, IOS and AppDesign.  ""Exact Analysis, Magic Same Logic, Optimized Code, Appointed Time"" This is motto of sophisticated myself. If you should work with me, i will do my best  for your satisfaction.  colapsar"""""""
https://www.workana.com/freelancer/431c049ffe4f995be1e0f4ebf4e20ff0;https://github.com/borashek32;Dev 144;Front-end Developer;Turquia;-;JavaScript (1 a 3 anos), HTML (3 a 5 anos), CSS (3 a 5 anos);"""""""Sobre mim   Hello!  My name is [REDACTED]. I'm a web developer with 3 years of experience. During the past year, I've been working as a backend programmer at an auto parts store (https://github.com/borashek32/lemma-auto) while also pursuing frontend development training.  I've switched my tech stack, and currently, it primarily consists of TypeScript, React, Redux/Redux-toolkit, RTKquery, Thunk, REST API, Unit tests, styled components, and mui.  You can find all the technologies I'm proficient in mentioned in my portfolio: https://borashek32.github.io/portfolio/.  My GitHub profile is https://github.com/borashek32.  I'm really passionate about frontend development and I'm currently focusing on mastering Next.js. In the near future, I plan to delve into React Native.  I have no trouble learning from documentation as I have a B2 level of English proficiency.  I also have experience working in a team with PHP (https://www.labirint.ru/, https://mos.ru, https://qrepublik.id/ru).  Adapting to new conditions comes easily to me. I'm ready to actively participate in technical discussions and decision-making with the team. I take constructive criticism positively.  colapsar"""""""
https://www.workana.com/freelancer/bf7c58f65fd285d4d0033c287e3482f3;https://github.com/yousefjoe4;Dev 145;Google Udacity Certified Android Developer;Malásia;MYR -;Android (1 ano), Firebase (1 ano);"""""""Sobre mim   Google Udacity Certified Android Developer (https://confirm.udacity.com/HQULVRAT) , developed more than 20 app and have some apps on Google Play Store.  Udacity – Build Native Mobile Apps with Flutter  Microsoft Virtual Academy - Networking Fundamentals  Udacity - Android Developer Nanodegree Program  Recipient of the full Android Developer Nanodegree Scholarship offered by Udacity in partnership with Google - one of the 1,000 students selected through a 3-month challenge among 10,000 students, chosen out of hundreds of thousands of applicants. Relevant coursework: Developing Android Apps, Advanced Android App Development, Gradle for Android and Java, Material Design for Android Developers, Firebase. Udacity - Android Basics Nanodegree Program  Relevant coursework: User interface (UI), User input, Multiscreen Apps, Networking, Data Storage. Lynda - Programming Foundations: Fundamentals.  Lynda - Programming Foundations: Object-Oriented Design.  edx - Learn to Program in Java by Microsoft.  YouTube - Java, HTML, CSS, C++, Photoshop Camtasia, After Effects. Udemy - SEO (Search Engine Optimization).   Technical Skills:  Java, OOP, Gradle, Testing, Material Design, Android SDK, Android Studio, SQLite, Firebase, Firebase - Realtime Database, Firebase - Firestore, Espresso, ExoPlayer, Butter Knife, Picasso, API, JSON, XML, Wireframing, GitHub, Photoshop, Camtasia.  colapsar"""""""
https://www.workana.com/freelancer/cdca2d5da1f6c8f43e36d05cbc09efa6;https://github.com/HarryDao;Dev 146;I am a Full Stack Web Developer and iOS developer.;Cingapura;SGD -;Node.js (1 ano), React.js (1 ano);"""""""Sobre mim   I have about 2 years working with HTML, CSS and JavaScript and familiar with popular frameworks such as ReactJS and EmberJS. I have also worked with server technologies such as NodeJS/ExpressJS or Google Cloud Stack Firebase. I have also built several hybrid mobile apps using React Native as well as native iOS apps using Swift (please refer to the attached resume for more details on my projects, or visit my Github at https://github.com/HarryDao).  colapsar"""""""
https://www.workana.com/freelancer/5024ddf2e29fbec63eb866232c3b8844;https://github.com/AsyrafHussin;Dev 147;Full Stack Developer;Malásia;USD 35.00;Ionic Framework (1 ano), React Native (1 ano), Flutter (1 ano);"""""""Sobre mim   I’m Full Stack Web and App developer with a Bachelor of Computer Science (Software Engineering) from University of Technology, Malaysia and 5 years of web development also 3 years in app development  For backend web development, I have strongly experience with laravel framework and for frontend part, I can develop from scratch and custom bootstrap using scss.  For app development, I have experience with android studio, ionic framework, react native and flutter.  Here my github profile https://github.com/AsyrafHussin  colapsar"""""""
https://www.workana.com/freelancer/203fa9e4aa412d99d32908d3d24539f4;https://github.com/versa-dev/;Dev 148;Senior Full-Stack Web Developer & Data Scientist;China;USD 30.00;JavaScript (5 a 10 anos), Python (5 a 10 anos), Data Science (5 a 10 anos);"""""""Sobre mim   I am a full-stack web developer and data scientist with more than 7 years experience. List of my skills: - programming languages: Python, Javascript, Typescript, PHP, HTML5, CSS3, C++ - frameworks and libraries: React.js, Node.js, Django, Flask, Magento 1&2, Angular.js, Laravel, CodeIgniter - DB: MySQL, SQLite, MongoDB, Oracle, PostgreSQL - special skills: Data Science(web scraping, data analysis, data processing, data visualization), deep knowledge of Mathematics(Master's Degree) - excellent communication skill ( Fluent speaking and writing English ) Github : https://github.com/versa-dev/ Portfolio : https://zhaoping-portfolio.herokuapp.com/  colapsar"""""""
https://www.workana.com/freelancer/e368fdaab5973e9cf981b1dc38377880;https://github.com/EvyatarHaim1;Dev 149;Front-end Developer;Israel;-;React.js (3 a 5 anos), JavaScript (3 a 5 anos), React Native (3 a 5 anos);"""""""Sobre mim   Hi, I'm Evyatar,  An experienced Frontend Developer from Tel-Aviv, Israel. I have 5 years of experience in MERN stack including React.js, React-Native, Node.js, Material-UI, Cypress, Chakra-UI, MongoDB, Figma, and many more. My strength is Frontend development and I love UI/UX. Please find my attached CV, LinkedIn & GitHub profiles.  Linkedin - [REDACTED] GitHub - https://github.com/EvyatarHaim1?tab=repositories Portfolio - https://evyatarhaim1.github.io/portfolio.github.io/  Thank you and I'm waiting to work together! Best,    Evyatar  colapsar"""""""
https://www.workana.com/freelancer/81a0e59000ad24974083ba2ecc5f868d;https://github.com/manoj-singh-developer;Dev 150;Software (web+mobile) Dev and Solutions Architect.;India;USD -;Node.js (1 ano), Python (1 ano), Ionic Framework (1 ano);"""""""Sobre mim   Full Stack Software Developer and Solutions Architect. I've been working as an Independent Contractor for US-based start ups.  - Javascript / NodeJs, Java, Python, Django PHP, Ruby On Rails, React Native, Ionic - Spring Boot, ExpressJs, Dropwizard,  - ReactJS, AngularJS - Android/iOS, React Native - MySQL, MongoDB, PostgreSQL, Redis, Cassandra, ElasticSearch, CockroachDB etc - SocketIO, Lua, Nginx - AWS (S3, EC2, ELB, Auto Scaling, RDS, SES, SQS, Kinesis, Firehose etc) and Azure services  Stackoverflow:  https://stackoverflow.com/users/9156397/manoj-singh?tab=profile  Github:  https://github.com/manoj-singh-developer    I'm looking for long term engagement/association.  You can approach me at any time.  Looking to do good work.  Thank you.  colapsar"""""""
https://www.workana.com/freelancer/a20936ac65cec534e6658c14a9e54574;https://github.com/RezaAlif.;Dev 151;Game Developer & Game Programmer;Indonésia;IDR 20000.00;Escrita de artigos (1 ano), Unity 3D (1 ano), Realidade Aumentada (1 ano);"""""""Sobre mim   I am Reza Alif. Freelance game programmer and game developer based in Indonesia.  My experience about game developer is about 4 years and now I develop about 4 games or more in different company.  I can work in Unity 3D programming and build some games in Microsoft Windows and Android.  You can see my project in Pure Nature Studio in my portfolio in my bio. Or, you can check from Pure Nature Studio website https://purenaturestudio.com and my github page at https://github.com/RezaAlif.  It will be my pleasure to work with you for long business relations.  Have a good day.  colapsar"""""""
https://www.workana.com/freelancer/be059b05fa52c36c9dd17217c3fa4e9f;https://github.com/Muzammilsajid121;Dev 152;Design Gráfico;Paquistão;USD 10.00;Flutter (1 ano), Design Gráfico (1 a 3 anos), Adobe Illustrator (1 a 3 anos);"""""""Sobre mim   Hello there, I'm Muzammil Sajid, a passionate cross platform mobile application developer with a keen interest in Flutter. I'm actively honing my skills by crafting Android and iOS app projects on a daily basis.  Check out my GitHub profile: [GitHub/Muzammilsajid121]https://github.com/Muzammilsajid121 for a glimpse of my coding journey.  For a visual showcase of my creativity, you can explore my Behance portfolio: [Behance/muzammilsajid1]https://www.behance.net/muzammilsajid1. I'm not just confined to development; I'm also a proficient graphic designer, lending my skills to craft eye catching banners and posters.  Lets innovate and create together!  colapsar"""""""
https://www.workana.com/freelancer/7025c563e78667f30da881a497389692;https://github.com/atiqurrehman123;Dev 153;Desenvolvedor Web;Paquistão;USD 5.00;HTML5 (1 a 3 anos), CSS3 (1 a 3 anos), JavaScript (1 a 3 anos);"""""""Sobre mim   In little words Software Development is my passion. I worked firstly on C and C++ languages. In these languages complete several projects in University. It was magic for me when my first program print ""Hello World"". After this language, I start Studying more Languages like HTML, CSS, javascript, react, node js.  In these several years my focus on React js, Nodejs languages.  Specialty: Languages:Reactjs,Nodejs,C++,C  colapsar"""""""
https://www.workana.com/freelancer/a74eb3844117bc869d66bd8f983b2b2d;https://github.com/parth967;Dev 154;;India;USD -;Android (1 ano), CSS (1 ano), HTML5 (1 ano);"""""""Sobre mim   YOUR REQUIREMENT ||  MY EFFORTS || QUALITY WORK   I am a high-class professional developer and make an effective website and android application. Also, I already developed so many projects in Java and Python where I build the website in java using spring MVC framework, Servlet, and JSP .whereas, build python website using Django framework. Also, developed some web scrapping project in java using beautiful soup as well as make image processing script which detects hand gesture and performs a basic activity of computer using hand gesture in python.  Why Choose US >Affordable pricing plans. >Have great knowledge of IT industries. >Quality Source Code. >Rich Experience.  GitHub Account:- >https://github.com/parth967  colapsar"""""""
https://www.workana.com/freelancer/4bbd082bd48ef00a7f740d2c57d12f9e;https://github.com/klnsz;Dev 155;Autonomous system software engineer;Turquia;USD 10.00;JavaScript (1 ano), Python (1 ano), Inteligência artificial (1 ano);"""""""Sobre mim   I am an engineer who develops software for autonomous systems. I graduated from electrical and electronics engineering. I am also a PhD student in the field of Neuroscience.   Developed various deep learning applications;  - Developed a road-lane-segmentation application using the TuSimple data set and the u-net network. - Developed autonomous system software using ROS. All algorithms, including 3 deep learning models and a decision algorithm, work simultaneously on Jetson TX2 embedded card. - Lane detection and road planning using OpenCV or NVIDIA End-to-End algorithm. - Intersection detection with deep learning, - Hyperparameter optimization algorithm. - Web services using Flask and VueJS  Github: https://github.com/klnsz  colapsar"""""""
https://www.workana.com/freelancer/6d852c00701684fc8c2d44815113b282;https://github.com/danialrahman;Dev 156;Full-Stack Web Designer & Developer;Malásia;MYR 100.00;PHP (1 ano), WordPress (1 ano), Web Design (1 ano);"""""""Sobre mim   I am a passionate full-stack developer with 10+ experiences on web design & development, mobile apps & digital marketing such as SEO, Adwords, Facebook & Instagram Ads, social media marketing & email marketing.  Education Background: I am a graduated student from Universiti Teknologi PETRONAS in Bachelor of Information Technology (Hons) with First Class Honours.  Skills & Expertise: I am skilful in website development, mobile apps development, Digital Marketing, Networking & Artificial Intelligence.  Programming language proficiency: PHP, MySQL, HTML, CSS, Javascript, Bootstrap, jQuery, Liquid, Python, C#, C++, Java.  Achievements: Won Top 5 in University Startup Challenge organised by MaGIC Cyberjaya & Minister of Entrepreneur Development of Malaysia.  Links: Github: https://github.com/danialrahman  colapsar"""""""
https://www.workana.com/freelancer/474e102d0260dfdfd30224c1cdf7c422;https://github.com/andricasaputra;Dev 157;Im A web Developer for 5+ years experiences;Indonésia;IDR 75000.00;Laravel (5 a 10 anos);"""""""Sobre mim   My name is Andrica an expert web developer with more than 5 years of experience. I can do work on different programming languages and platforms such as : - Laravel - Lumen - Symfony - Codeigniter - Node JS - Vue JS (Vuetify, Vue CLI, NuxtJS) - MySQL & NoSQL - GIT (Github, Gitlab, Bitbucket and more) - AWS (Lightsail, EC2) - PUG Engine (HTML template engine) - React JS - Javascript / JQuery - CSS Framework (Bootstrap CSS, Materialize CSS, Tailwind CSS, etc) - Convert Adobe XD mockup to HTML Page  I can do these works : - Build website from scratch - Integration with API (SMS API, Payment Gateway, etc) - Scraping website - Fix issues on website - Work on backend or frontend - Made own Library - Web Design - Prototyping a Website - Make a web template similar to mockup - Frontend integration with API - etc  colapsar"""""""
https://www.workana.com/freelancer/91b5d783d30a3b9f7067f1d362ae5599;https://github.com/pemiluapi;Dev 158;Javascript programmer (Vue, NodeJS);Indonésia;IDR -;CSS (1 ano), HTML5 (1 ano), JavaScript (1 ano);"""""""Sobre mim   Hi there,   I am a backend developer who is expanding his experience into the frontend  More than 4 years experience on ruby on rails Have worked using NodeJS, Moleculer, Bootstrap, Ajax Currently working on projects using Vue and Tailwind CSS"""""""
https://www.workana.com/freelancer/13843f4a9d811f85577490eb4b34de00;https://github.com/buscanopaul;Dev 159;Front-end Developer;Filipinas;USD 10.00;React Native (1 ano), React.js (1 ano);"""""""Sobre mim   I have experience with following: -Shopify+hydrogen custom theme development less than a month -Bubble.io (test website include: https://corpa360paulbuscano.bubbleapps.io/version-test) -WordPress Development for more than 4 years using Elementor, Sage Custom WordPress theme with ACF, custom WordPress code and  -1 year for mobile app development using react-native framework (react navigation, redux toolkit)  -9 months Swift/iOS mobile app development. -""can-do"" attitude and be willing to learn and resourceful  Please see Linkedin Profile here: [REDACTED]  Please see my portfolio created website and web design here: http://behance.net/paulbuscano003  Please see my portfolio mobile app here: https://dribbble.com/paulbuscano  Please see my Github profile here: https://github.com/buscanopaul  You can check my online resume here: https://www.canva.com/design/DAE3Exz9WEo/mXXM1eL4sWFPsfMkOpHwUg/view?utm_content=DAE3Exz9WEo&utm_campaign=designshare&utm_medium=link&utm_source=sharebutton  Please see below top created website: - https://cosy.ph- https://botanyessentials.com.au- https://pae.com.au- https://www.jpbs.com.au- https://articlethree.com.au- https://kansaipaint.com.ph- https://phenomsportscenter.com- https://www.singaporeslingers.com- https://ph.onduline.com/en/homeowner - https://abl.basketball  Please see below created mobile apps: -https://apps.apple.com/ph/app/virgin-money-credit-card/id1435763477 (iOS/swift) -https://play.google.com/store/apps/details?id=im.magpie.payterminal&hl=en&gl=US (react-native) -https://play.google.com/store/apps/details?id=net.slingers.app&hl=en&gl=US&pli=1 (react-native) practice -https://github.com/buscanopaul/FlawlessSearch (react-native)   Please see below Udemy certificates: -(azure devops) - https://udemy-certificate.s3.amazonaws.com/pdf/UC-59818227-8a92-4301-93a0-569140c7cf21.pdf -(swiftUI - ios) - https://udemy-certificate.s3.amazonaws.com/pdf/UC-4105b950-1226-446a-91cd-844a9086e79e.pdf -(MV Design SwiftUI - ios) - https://udemy-certificate.s3.amazonaws.com/pdf/UC-75098587-36e3-45b3-9e7d-f034f548fe94.pdf  colapsar"""""""
https://www.workana.com/freelancer/e826bb422911f034fe70aa74df102cbe;https://github.com/GaryYongYao;Dev 160;Front-end Web developer;Malásia;MYR 30.00;JavaScript (3 a 5 anos), React.js (3 a 5 anos), Vue.js (1 a 3 anos);"""""""Sobre mim   I'm a 28 years old Web Developer currently based in Kuala Lumpur. I love everything that has to do with Web design & development. I have 6 years of working experience and also 5 years of experience in react.js & javascript. Apart from my professional work, I also get freelance jobs from time to time, mostly helping clients to digitalize their loads of data into website app which is easier to manage.  colapsar"""""""
https://www.workana.com/freelancer/8b2ba0f6ada8edeabf77065bc7ba3760;https://github.com/ucalyptus;Dev 161;Computer Vision Intern;India;USD 10.00;Python (1 ano), Inteligência artificial (1 ano), Data Science (1 ano);"""""""Sobre mim   Creating a story out of Data.  A data science enthusiast and a quick learner. I am self-taught, talented and self-motivated Data Science and statistics Lover, I am a Keen learner and would want to keep my learning curve steep throughout my life. I am always looking to update myself with the latest trends in the industry. I am more passionate and curious about data science. I believe learning means living. A quick learner who can absorb new ideas and can communicate clearly and effectively.Python is my favorite programming language and these days I’m fortunate to get to use Python almost every day in my work.  ------------------------------------------------------------------------------------------------------ I'm always looking for partnering and creating values, so if you've got a problem in hand - feel free to connect with me on  and drop me a message. -----------------------------------------------------------------------------------------------------------  My Profiles : ************************************************************* Github: https://github.com/ucalyptus Kaggle : https://www.kaggle.com/ucalyptus ************************************************************** I regularly participate in Machine Learning competitions to keep testing my Data Science skills.  colapsar"""""""Linkedin
https://www.workana.com/freelancer/7b7e233fe13e62c5f60d486ef230959a;https://github.com/adrianhp97;Dev 162;Software Engineer;Indonésia;IDR 200000.00;JavaScript (1 a 3 anos), PHP (1 a 3 anos), Python (1 a 3 anos);"""""""Sobre mim   I've experienced in Software Engineering for more than 2 years. Proficient in various platforms and programming languages. Equipped with a diverse and promising skill-set in programming. Experienced with new technologies and frameworks especially in web development. Able to effectively self-manage during independent projects, as well as collaborate as part of a productive team.   My excellent knowledge includes: Programming Language Java, C / C+, HTML, CSS, Javascript, PHP, Python, Typescript  Framework / Library Vue JS, React JS, Angular JS, React Native, Laravel, Codeigniter, Django, Flask, Wordpress  Skills Scraping, Machine Learning, Data Engineer, Frontend Engineer, Backend Engineer  Tools / Cloud Microsoft Power BI, Microsoft Flow, Microsoft Teams, Microsoft SQL Server Analysis Services, Docker, Git, Google Cloud Platform, AWS, Azure, Alibaba  Links Github : https://github.com/adrianhp97  I'm very confident for my skill when developing web app using Modern Javascript Framework like Vue and React. I can do the backend part using Node JS, Laravel or Python.  colapsar"""""""
https://www.workana.com/freelancer/294db28035fef87c1f08b350e662876a;https://github.com/kaizen-cmd;Dev 163;Software Developer;India;USD 25.00;Amazon Web Services (AWS) (1 a 3 anos), Django (1 a 3 anos), React.js (1 a 3 anos);"""""""Sobre mim   Hey, good day reader. I am Tejas. A software developer.   I can adapt to new technologies/frameworks very quickly. Notable Contributions:  Tapdesk CRM: tapdesk : (Software engineer - Back end)  Bookmytool bookmytool (Team Lead + Back end)  Codestrike codestrike.in  (Founder, Designed and Built the entire platform. Currently managing teams, researching, designing and developing the platform further )  Real-Time remote Interview: interview.codestrike(Individual build)   Freelance Project: Shefhat shefhat(15,000+ monthly traffic)  Personal Projects: Many, not including any links here. Check out my blog and GitHub for it. Links below  Software design: Systems Design, SDLC, Agile, SOLID design principles, SaaS, Rest API Architecture, Real-Time Apps/Web apps development, Data Structures and Algorithms  Tech Stack: Python, JavaScript, Linux, C++, SQL - MySQL, PostgreSQL, Cassandra(learning)  Frameworks / Libraries: Django, React.js, Next.js, Django Rest, Vue.js(learning)  DevOps: AWS, Nginx, Apache, Jenkins(learning)   I can lead and manage teams throughout the SDLC.  colapsar"""""""
https://www.workana.com/freelancer/1f9ac897ee4801a0234110ff503a1463;https://github.com/navuluri;Dev 164;Java Full Stack Developer;India;USD 15.00;Java (5 a 10 anos), Spring Framework (5 a 10 anos), Spring Security (5 a 10 anos);"""""""Sobre mim   I am an experienced Full stack Java developer. My core skills are Java, Spring Framework, Spring Boot, Spring Security, Spring MVC and an expert in REST and JSON APIs"""""""
https://www.workana.com/freelancer/98a67f7c6fe6676da4b311865ef57e8e;https://github.com/misujon;Dev 165;Pro PHP, Codeigniter & WordPress Developer;Bangladesh;USD 15.00;PHP (1 ano), WordPress (1 ano), Laravel (1 ano);"""""""Sobre mim   I am a Web design & Developer and MySQL expert with creative and technical expertise. I have over 4  years of experience in Designing from multinational to start up companies. Personally I believe that quality and perfection requires focus and continued efforts.  I am proficient in Web : ★PHP ★WordPress ★HTML5 & CSS3 ★Javascript ★MySQL Database Query ★MySQL Database Management ★MySQL Database Error Fixing ★Bootstrap & Foundation Framework ★PSD to responsive HTML5 to WordPress ★Landing page ★Landing Page design ★Dynamic PHP Contact Form ★Website Redesign ★Website Management ★Website Error Fixing  Etc....  I love my job which inspires me to work harder. My goal is Client satisfaction by providing high quality works.  All of my Contacts:[REDACTED] [REDACTED]  [REDACTED]  [REDACTED] [REDACTED]  [REDACTED]  [REDACTED]  https://github.com/misujon  https://www.freelancer.com/u/Misujon3  https://www.fiverr.com/misujon https://www.peopleperhour.com/freelancer/monirul/web-design-development-graphic-d/1377930 https://themeforest.net/user/misujon https://www.behance.net/monirulisl2c92  colapsar"""""""
https://www.workana.com/freelancer/619aefbe51357fcbcefa584503ee40d3;https://github.com/Osheena;Dev 166;Full Stack Developer;India;USD 15.00;Java (5 a 10 anos), React.js (5 a 10 anos), AngularJS (5 a 10 anos);"""""""Sobre mim   I have 5+ years of experience as full stack developer in developing web applications/services using different platforms and technology skills.  My key skills are -  - Angular(4, 5 and 6), ReactJS, BackboneJS (Javascript, Jquery) - Java 1.8, Microservices , spring boot, spring mvc, spring framwork,apache kafka ,hibernate, jpa , spring cloud, spring security , socketio, netflix oss stack -Tomcat GIT,Docker,Jenkins -Mysql , sql server , mongoDB , oracle db, -Node js - Ruby(1.9.x, 2.5.x) - Rails(3.x.x, 4.x.x, 5.x.x) - REST API's integration - Familiar with TDD/BDD - Database(Postgresql, Mysql, Mongodb) - Redis, Elastic Search - Live chat and notification via Action Cable - HTML, HAML, SLIM, CSS, SCSS, Twitter Bootstrap - Heroku, Amazon ec2, Digital Ocean, - Payments integration ( Stripe etc.) - Message queuing using Resque, Background processing using delayed jobs - Gulp/Grunt  Roles i have performed :  - Frontend developer( Angular(4, 5, and 6)/ BackboneJS/ React and Redux/ Javascript, Jquery, html5, css3, resposive templates, twitter bootstrap, ERB, HAML) - Full Stack ROR developer. - System Admin -Backend developer with java and node js  Github: https://github.com/Osheena  colapsar"""""""
https://www.workana.com/freelancer/b061ea16957624b744872796369c0763;https://github.com/TopTigerDev;Dev 167;Full Stack Developer;Hong Kong;HKD 200.00;React.js (3 a 5 anos), Node.js (3 a 5 anos), Laravel (3 a 5 anos);"""""""Sobre mim   Hi. I have checked your requirements. I am looking for fulltime job. I am free and i can start your  projects imediately. I am full-stack web developer who have experience more than 5 years of building, maintaining and deploying single page applications. I developed e-library, school education,Marketplace,Restaurant and Ecommerce sites. At school-education Website,I created frontend with React, Redux ,Material-UI,Antd-design and back-end API usnig NodeJs,Express,MonggoDb. Developed the back-end API(using PHP, MySQL) and front-end (using Blade templates and Bootstrap) for e-library website . And I can adapt onto any technology rapidly making myself flexible upon any tech stack. A passionate, diligent person who wants to learn continuously. Passionate about building world class web applications. I value honor, integrity, punctuality and teamwork.  Please see my github:https://github.com/TopTigerDev?tab=repositories Please consider allowing me to be a part of your project.  I look forward to the opportunity of making you, my satisfied client. For, Client satisfaction is my first priority. I could have call with you anytime,if you'd like. Please feel free to call ,if you want to employ me.  colapsar"""""""
https://www.workana.com/freelancer/099fce1086a68f82ccab4f869a9b9f81;http://github.com/frosteen;Dev 168;Python, C#, Desktop App, Android App;Filipinas;PHP -;C# (1 ano), Python (1 ano), System Programming (1 ano);"""""""Sobre mim   Phone:        +63 947 620 7065 Address:    Intramuros, Manila G-mail:[REDACTED] Github:        github.com/frosteen  I can lead, and able to adapt in different fields. I have experience working with different nationalities. I have engaged myself in stressful situations throughout my experiences. I like to work with different kinds of people so I can learn and grow with them.  Education: Mapùa University Quinary Level GWA: 1.9667 Intramuros, Manila, Philippines Bachelor of Science in Electronics Engineering Advanced Internet Protocol Networking (Specialization)  Cisco Networking Academy at Mapùa University Intramuros, Manila, Philippines Introduction to Packet Tracer Introduction to Networks  Cybersecurity Essentials Introduction to IoT IoT Fundamentals: Connecting Things CCNA R&S: Routing and Switching Essentials CCNA R&S: Scaling Networks  Mobility Fundamentals CCNA R&S: Connecting Networks IoT Fundamentals: Big Data & Analytics CCNA Security Cybersecurity Essentials Network Programmability with Cisco APIC-EM CCNP ROUTE: Implementing IP Routing CCNP SWITCH: Implementing IP Switching CCNP TSHOOT: Maintaining and Troubleshooting IP Networks  PCB DESIGN AND SIMULATIONS: TinaPro, Livewire, NI Multisim, LTspice, and PCB Wizard          MICROCONTROLLER: Raspberry Pi, Arduino Uno, NodeMCU          PROGRAM AND DESIGN SOFTWARES: Adobe Photoshop, Sony Vegas Pro, Cisco Packet Tracer, Arduino IDE, CodeWarrior IDE, CX-Programmer, Dev-C++, Eclipse Java Oxygen, Festo Fluidsim, Logism, MATLAB, OBS Studio, Qt Designer, Scilab, Microsoft Visual Studio, Python IDLE, SQLite Studio, MIT App Inventor, Unity, Xamarin, DB Browser for SQLite, PyQt Designer, Putty, VNC Viewer, AppyBuilder  PROGRAMMING LANGUAGES: JavaScript, PHP, C, C++, C#, Java, Python  SCRIPTING LANGUAGES: SQL, MySQL, LUA, HTML  colapsar"""""""
https://www.workana.com/freelancer/b7c7a758c25a1af467ba0160ca68cfde;https://github.com/xeieshan;Dev 169;iOS Android PHP C# Wordpress;Paquistão;USD 25.00;Android (1 ano), iOS (1 ano), PHP (1 ano);"""""""Sobre mim   iOS/Android/PHP development expert, total of 6 years experience. We are a team of individuals (10+).    * As an iOS developer, We have developed dozens of iOS.  From idea evolution to use cases to development to AppStore submission. Proficient in Objective-C and Swift.  Check my Github : https://github.com/xeieshan 50+ Stars Stack-overflow : http://stackoverflow.com/users/827575/xeieshan 2300+ rating  * As an Android developer, We are author of applications which have millions of active users and downloads on Google Play. Our senior most Android Developer have a professional 5 years of experience We have developed 30+ applications individually and as team too.  What we know best: * Writing readable code by using clear, explicit method, variable names and effective commenting. * Deep Knowledge in Swift, Objective-C, Java * Superior proficiency with Xcode IDE / iPhone SDK, Android Studio / Android SDK, Sublime (React Native), PaintCode, Sketch. * Building and distribution of Application on AppStore. * Data storage using SQLite, File writing, Core Data and NSUserDefault. * Apple Maps and Google Maps. * Payment gateways (hyper-pay, brain-tree, ApplePay) * GCD (Grand Central Dispatch) / Multitasking * Push notifications (APNS GCM FCM) * XMPP (Extensible Messaging and Presence Protocol) * SVN (Bitbucket, Github) * Profound experience in handling Web Services REST, SOAP, JSON, XML * Extensive use of services such as fabric (real-time bug tracking) * Handled application prototyping, UX design, converting the design to resolution independent drawing code. * Up to date process information in Apple / Google app release process, AdHoc/Enterprise Distribution, Test Flight / Alpha, Beta Testing, Diawi, Hockey SDK * Protocol-level understanding and coding for popular HTTP, https, SNMP, FTP, SFTP  * Efficient use of various programming practice (OOP, POP, MVC, MCCM, FP and other software design pattern) as necessary * Experience with Vision library (OpenCV, Flandmark, Native ) * Experience in APIs (PHP, Ruby On Rails, C#)   Area of expertise:  * Travel Apps, Cleaning Apps * E-commerce apps (Order Delivery) * Social networking apps  * Financial Apps * MSBot C# * Front end (Wordpress/Admin panel) * Maps, Google APIs, Card IO, Braintree, Payment gateway.  I like to provide * Live Zoom/Skype/Team Viewer Support. * Whole source code (Commented) with some charges * Minute of meeting after each call via Email * Update on work progress daily * Daily builds for QA * Deliver with ownership  colapsar"""""""
https://www.workana.com/freelancer/ffb5abaaef691e41019f64c9bc3a97e8;https://github.com/salema97;Dev 170;Full Stack Developer;Equador;USD 12.00;JavaScript (1 a 3 anos), C# (1 ano), Python (1 a 3 anos);"""""""Sobre mim   Como Ingeniero de Software, cuento con habilidades sólidas en el desarrollo Full-Stack, aunque mi enfoque principal se encuentra en el Back-End. Mi naturaleza perfeccionista se refleja en mi trabajo, donde me esfuerzo por alcanzar los más altos estándares de calidad en cada proyecto. Además, valoro enormemente la puntualidad y me comprometo a cumplir con los plazos establecidos de manera rigurosa.  Porfolio: https://salema97.github.io GitHub: https://github.com/salema97  colapsar"""""""
https://www.workana.com/freelancer/4ebd0bdaad41167db3926265a541d1f3;http://github.com/vlont;Dev 171;Desenvolvedor Web;Brasil;BRL 100.00;PHP (5 a 10 anos), WordPress (5 a 10 anos), JavaScript (5 a 10 anos), HTML5 (5 a 10 anos), React.js (3 a 5 anos), Node.js (1 a 3 anos), Typescript (1 a 3 anos);"""""""Sobre mim   Trabalho de maneira criativa para que a internet seja a cada dia um lugar melhor para todos."""""""
